"HF:Financing scheme","HC:Function","HP:Provider","MEASURE:Measure","LOCATION:Country","TIME:Year","Unit Code:Unit","PowerCode Code:PowerCode","Reference Period Code:Reference Period","MSR:Value","Flag Codes:Flags"
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2018","USD:US Dollar","0:Units",,42.655,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2019","USD:US Dollar","0:Units",,41.916,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2011","USD:US Dollar","0:Units",,17.261,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2012","USD:US Dollar","0:Units",,18.587,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2013","USD:US Dollar","0:Units",,21.477,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2014","USD:US Dollar","0:Units",,22.106,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2015","USD:US Dollar","0:Units",,23.775,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2016","USD:US Dollar","0:Units",,26.294,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2017","USD:US Dollar","0:Units",,28.074,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2018","USD:US Dollar","0:Units",,28.199,
"HFTOT:All financing schemes","HC0:Other health care services unknown","HP0:Providers unknown","PPPPER:Per capita, current prices, current PPPs","SWE:Sweden","2019","USD:US Dollar","0:Units",,29.026,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2010","USD:US Dollar","0:Units",,2.432,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2011","USD:US Dollar","0:Units",,2.556,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2012","USD:US Dollar","0:Units",,2.424,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2013","USD:US Dollar","0:Units",,2.718,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2014","USD:US Dollar","0:Units",,2.602,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2015","USD:US Dollar","0:Units",,2.757,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2016","USD:US Dollar","0:Units",,2.937,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2017","USD:US Dollar","0:Units",,3.054,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2018","USD:US Dollar","0:Units",,3.424,
"HF1:Government/compulsory schemes","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","PRT:Portugal","2019","USD:US Dollar","0:Units",,3.55,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2011","USD:US Dollar","0:Units",,0.611,"B:Break"
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2012","USD:US Dollar","0:Units",,1.155,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2013","USD:US Dollar","0:Units",,1.326,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2014","USD:US Dollar","0:Units",,1.062,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2015","USD:US Dollar","0:Units",,1.212,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2016","USD:US Dollar","0:Units",,1.327,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2017","USD:US Dollar","0:Units",,6.333,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2018","USD:US Dollar","0:Units",,3.975,
"HF2HF3:Voluntary schemes/household out-of-pocket payments","HC0:Other health care services unknown","HPTOT:All providers","PPPPER:Per capita, current prices, current PPPs","IRL:Ireland","2019","USD:US Dollar","0:Units",,7.564,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2010","USD:US Dollar","0:Units",,1280.361,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2011","USD:US Dollar","0:Units",,1334.117,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2012","USD:US Dollar","0:Units",,1384.507,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2013","USD:US Dollar","0:Units",,1445.471,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2014","USD:US Dollar","0:Units",,1500.631,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2015","USD:US Dollar","0:Units",,1525.963,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2016","USD:US Dollar","0:Units",,1627.412,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2017","USD:US Dollar","0:Units",,1672.059,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2018","USD:US Dollar","0:Units",,1751.274,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP1:Hospitals","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2019","USD:US Dollar","0:Units",,1799.865,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2010","USD:US Dollar","0:Units",,390.416,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2011","USD:US Dollar","0:Units",,407.253,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2012","USD:US Dollar","0:Units",,426.835,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2013","USD:US Dollar","0:Units",,444.169,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2014","USD:US Dollar","0:Units",,460.652,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2015","USD:US Dollar","0:Units",,472.194,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2016","USD:US Dollar","0:Units",,507.362,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2017","USD:US Dollar","0:Units",,557.676,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2018","USD:US Dollar","0:Units",,587.523,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP2:Residential long-term care facilities","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2019","USD:US Dollar","0:Units",,613.925,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2010","USD:US Dollar","0:Units",,1373.252,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2011","USD:US Dollar","0:Units",,1432.631,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2012","USD:US Dollar","0:Units",,1487.552,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2013","USD:US Dollar","0:Units",,1551.741,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2014","USD:US Dollar","0:Units",,1614.069,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2015","USD:US Dollar","0:Units",,1662.82,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2016","USD:US Dollar","0:Units",,1788.961,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2017","USD:US Dollar","0:Units",,1868.117,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2018","USD:US Dollar","0:Units",,1976.842,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP3:Providers of ambulatory health care","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2019","USD:US Dollar","0:Units",,2048.86,
"HFTOT:All financing schemes","HCTOT:Current expenditure on health (all functions)","HP4:Providers of ancillary services","PPPPER:Per capita, current prices, current PPPs","DEU:Germany","2010","USD:US Dollar","0:Units",,50.995,
